employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,performance_rating
2899,52,8,3,69,31,5,4,6,Medium
2900,30,9,4,81,40,6,7,6,High
2901,39,5,1,86,34,9,1,5,Medium
2902,26,9,4,94,36,8,1,6,High
2903,26,9,1,65,31,5,5,5,Low
2904,26,6,4,97,38,5,1,7,Medium
2905,29,9,1,70,43,5,5,5,Low
2906,48,8,3,84,43,6,2,7,High
2907,58,5,0,62,32,5,7,8,Low
2908,38,6,0,97,37,5,4,6,Low
2909,35,9,2,87,40,6,4,9,Medium
2910,23,7,3,61,47,5,7,9,High
2911,35,9,3,88,39,8,6,7,High
2912,55,5,1,79,49,5,8,9,Medium
2913,28,6,3,63,42,8,8,9,Medium
2914,40,7,3,76,30,5,7,5,High
2915,54,5,3,54,31,9,9,6,Low
2916,44,9,4,55,49,6,1,8,Medium
2917,22,9,2,91,33,8,4,7,High
2918,59,7,1,60,34,5,5,8,Low
2919,32,6,2,84,47,9,2,6,Medium
2920,47,8,2,90,37,7,1,6,Medium
2921,59,5,2,56,41,8,1,8,Low
2922,37,7,4,59,45,8,9,8,High
2923,21,6,2,91,34,8,8,9,Medium
2924,45,9,0,59,41,7,5,7,Medium
2925,49,5,0,90,46,7,5,6,Medium
2926,41,5,3,68,46,9,2,5,Low
2927,38,6,4,96,42,6,4,8,Medium
2928,31,9,2,77,47,9,7,7,High
2929,21,7,4,78,37,8,6,5,High
2930,27,7,2,55,47,7,8,6,Medium
2931,49,9,2,57,44,5,5,5,Low
2932,22,8,1,94,49,6,9,8,High
2933,40,6,1,69,40,7,8,5,Low
2934,28,6,2,71,33,8,2,5,Low
2935,51,6,0,75,44,9,4,5,High
2936,36,9,1,87,49,8,4,7,Medium
2937,31,7,4,70,30,8,3,6,Medium
2938,23,6,3,52,33,6,3,9,Low
2939,40,9,3,86,40,6,4,9,High
2940,38,8,1,53,31,9,6,5,Medium
2941,39,7,1,98,49,5,1,7,Medium
2942,40,8,0,87,33,7,8,5,Medium
2943,32,7,4,98,49,6,2,6,High
2944,37,7,3,58,32,9,8,7,High
2945,50,5,1,66,49,8,3,7,Low
2946,59,8,1,68,33,6,3,5,Medium
2947,43,6,0,82,30,7,2,9,Low
2948,44,7,3,63,34,9,8,5,High
2949,30,5,2,63,31,8,6,6,Low
2950,46,6,2,88,45,5,8,5,Medium
2951,30,5,3,87,41,5,7,8,Low
2952,39,8,3,85,40,5,8,6,High
2953,42,5,2,69,38,9,9,7,Medium
2954,29,8,2,89,44,7,6,5,Medium
2955,27,7,3,92,39,9,8,6,High
2956,47,5,2,65,33,7,9,5,Medium
2957,27,6,1,82,32,5,8,9,Low
2958,33,8,4,79,44,8,5,7,High
2959,55,6,3,99,35,8,4,8,High
2960,32,9,1,72,33,5,2,7,Low
2961,51,7,2,84,37,7,1,9,Medium
2962,27,8,2,60,43,8,5,7,Medium
2963,46,9,2,86,36,5,1,9,High
2964,42,5,4,62,45,5,5,7,Low
2965,56,8,2,58,47,5,6,9,Medium
2966,22,9,0,85,49,5,9,6,Medium
2967,41,7,4,87,47,7,1,7,High
2968,32,8,4,53,36,6,4,8,Medium
2969,54,5,0,78,35,9,8,5,Medium
2970,53,5,0,51,34,8,3,5,Low
2971,24,5,3,93,42,5,7,8,Medium
2972,43,9,3,90,45,5,6,5,Medium
2973,25,6,2,51,39,8,8,8,Low
2974,34,8,4,70,46,9,9,9,High
2975,56,9,2,68,30,9,9,8,High
2976,48,6,1,99,33,5,6,7,Medium
2977,57,6,0,90,36,7,1,7,Medium
2978,36,6,4,54,42,7,2,5,Low
2979,34,5,2,76,39,5,9,5,Low
2980,24,7,3,93,48,9,2,9,High
2981,56,7,2,58,47,9,2,7,Medium
2982,38,8,2,97,35,6,3,7,Medium
2983,57,7,1,87,39,9,1,6,High
2984,44,6,4,96,45,8,3,8,High
2985,26,7,3,84,47,5,5,8,Medium
2986,48,9,3,57,30,9,4,5,High
2987,54,8,1,64,31,9,1,9,High
2988,38,6,0,69,36,9,5,9,Medium
2989,26,8,0,56,41,6,5,5,Low
2990,53,6,1,52,43,6,9,9,Low
2991,21,9,1,87,44,8,4,9,High
2992,54,8,1,97,40,8,1,9,High
2993,48,8,4,60,35,6,2,7,High
2994,36,7,3,92,34,5,2,9,Medium
2995,34,8,0,87,34,6,4,5,Medium
2996,44,8,1,88,42,7,5,8,High
2997,31,5,2,83,30,9,1,6,Low
2998,32,8,0,82,44,5,3,6,Low
2999,32,6,2,85,39,9,3,7,Medium
3000,38,6,1,67,38,9,7,8,Medium
3001,50,6,4,52,43,8,2,8,Medium
3002,53,5,3,68,41,5,9,5,Low
3003,22,8,3,70,47,9,1,7,Medium
3004,54,5,4,62,49,6,6,8,Medium
3005,48,9,0,51,36,5,7,7,Low
3006,49,5,1,93,34,7,2,7,Medium
3007,54,5,2,68,31,7,5,5,Low
3008,29,9,0,80,34,9,6,7,Medium
3009,54,6,0,60,49,6,6,5,Low
3010,31,7,1,89,49,9,6,8,High
3011,43,7,0,66,37,8,8,6,Low
3012,37,8,2,94,38,9,9,5,High
3013,30,7,2,80,36,5,6,8,Low
3014,45,7,3,52,45,6,5,5,Low
3015,30,5,4,50,30,8,8,6,Medium
3016,29,9,0,70,45,5,5,5,Low
3017,53,6,2,83,33,9,6,6,High
3018,58,8,2,91,43,6,4,9,High
3019,44,5,3,53,33,7,4,5,Low
3020,37,6,3,62,48,9,6,8,Medium
3021,23,8,0,70,47,5,7,9,Low
3022,45,5,1,97,32,5,6,9,Medium
3023,59,9,1,50,45,9,4,5,High
3024,47,9,0,62,48,8,4,5,Medium
3025,55,6,2,79,39,7,8,7,Low
3026,29,7,3,81,30,5,2,6,Low
3027,44,5,1,93,47,7,5,5,Medium
3028,38,7,2,53,32,6,3,9,Low
3029,21,6,3,83,30,8,2,6,Medium
3030,35,5,0,90,48,9,2,6,Low
3031,59,5,2,60,37,7,6,6,Medium
3032,32,9,2,67,38,7,4,8,Medium
3033,51,8,3,53,42,6,1,8,Medium
3034,53,5,0,73,41,9,2,9,Medium
3035,59,7,0,73,42,9,4,5,High
3036,41,5,3,54,40,8,4,5,Medium
3037,37,6,3,84,43,8,7,9,High
3038,28,7,2,80,38,7,3,9,Medium
3039,25,8,1,62,32,9,1,5,Low
3040,28,7,2,64,34,8,4,6,Low
3041,29,8,1,68,32,5,6,7,Low
3042,42,6,4,68,39,7,5,6,Medium
3043,25,7,4,92,42,6,7,8,High
3044,36,8,2,83,48,8,2,8,High
3045,45,9,1,65,49,7,5,7,Medium
3046,56,6,3,71,49,5,8,9,High
3047,56,9,4,64,43,8,1,9,High
3048,39,5,3,80,47,6,9,6,Medium
3049,37,7,4,87,49,5,1,8,Medium
3050,23,7,3,91,33,5,6,8,Medium
3051,40,8,2,82,45,8,5,8,High
3052,34,9,4,98,38,8,7,7,High
3053,48,7,3,62,32,8,5,5,Medium
3054,44,5,2,66,37,9,3,8,Low
3055,24,7,3,70,47,5,2,5,Low
3056,40,8,0,82,36,9,2,8,Medium
3057,33,8,2,64,34,7,9,6,Medium
3058,34,5,3,97,37,8,2,7,Medium
3059,53,8,1,75,37,7,5,5,Medium
3060,34,9,0,82,39,5,7,7,Medium
3061,24,8,3,75,42,7,8,8,High
3062,36,8,3,76,36,9,3,9,High
3063,39,9,0,57,33,6,7,7,Medium
3064,51,9,2,51,37,9,5,6,High
3065,30,8,0,76,36,8,7,8,Medium
3066,49,6,3,96,48,7,4,7,High
3067,49,6,2,81,38,7,5,7,Low
3068,40,7,3,62,31,9,9,8,High
3069,25,9,4,55,41,6,7,7,High
3070,25,8,2,85,30,6,3,7,Medium
3071,22,9,2,98,34,7,9,7,High
3072,58,6,4,73,39,8,2,6,High
3073,56,6,0,53,33,9,6,9,Medium
3074,23,9,1,69,44,9,7,8,High
3075,56,9,4,81,46,9,2,5,High
3076,45,8,2,66,44,9,5,5,High
3077,46,7,3,51,46,9,5,6,Medium
3078,50,6,3,63,36,5,4,8,Medium
3079,56,9,4,78,44,7,9,7,High
3080,52,9,2,50,38,8,1,9,Medium
3081,23,9,3,85,45,7,4,8,High
3082,50,8,0,77,35,9,7,7,High
3083,35,5,1,75,38,9,6,5,Low
3084,25,5,1,75,33,8,1,7,Low
3085,43,8,4,88,39,7,7,8,High
3086,54,5,2,72,48,5,5,5,Low
3087,58,9,3,91,31,9,1,5,High
3088,50,6,3,65,48,9,1,6,Medium
3089,56,5,2,64,43,6,8,6,Low
3090,24,7,4,99,38,9,2,7,High
3091,23,8,3,51,45,8,9,9,High
3092,36,5,2,71,47,9,4,5,Low
3093,22,7,1,82,33,9,6,6,Medium
3094,24,5,4,66,37,8,4,8,Low
3095,57,6,1,76,47,6,9,9,High
3096,42,8,2,79,37,9,7,9,High
3097,24,9,1,98,48,8,2,6,High
3098,53,6,1,76,41,7,8,9,Medium
3099,50,6,3,62,41,6,3,5,Low
3100,40,6,2,91,42,7,5,5,Medium
3101,34,6,2,89,47,9,5,5,Medium
3102,56,9,4,52,37,5,3,5,Medium
3103,32,8,1,99,40,7,1,9,Medium
3104,59,6,2,91,35,5,5,7,High
3105,20,8,2,80,40,6,9,7,Medium
3106,46,8,0,69,42,8,6,5,High
3107,40,7,0,81,48,5,5,5,Low
3108,49,9,4,75,34,7,8,6,High
3109,42,9,3,76,33,7,5,9,High
3110,33,7,1,50,38,9,1,7,Low
3111,42,8,2,50,31,7,7,6,Medium
3112,52,5,2,86,31,5,8,7,Medium
3113,34,6,3,59,47,9,1,5,Low
3114,38,7,1,64,48,6,5,6,Low
3115,57,8,0,82,37,8,3,7,High
3116,33,8,2,69,44,7,3,9,Medium
3117,24,7,3,56,48,5,9,9,High
3118,59,8,1,72,35,9,7,8,High
3119,22,5,3,51,39,7,5,6,Low
3120,34,5,3,75,31,7,4,6,Low
3121,55,7,1,85,49,8,2,6,High
3122,40,9,0,91,31,8,7,6,High
3123,40,5,2,87,48,8,4,6,Medium
3124,29,5,1,55,35,5,3,5,Low
3125,24,6,3,56,41,8,4,5,Low
3126,23,9,4,64,47,6,5,5,Medium
3127,45,6,1,90,34,5,5,7,Low
3128,38,5,2,55,31,6,6,8,Low
3129,59,6,4,95,40,9,6,5,High
3130,43,5,2,64,46,9,4,8,Medium
3131,46,8,4,85,42,9,9,7,High
3132,45,5,4,54,34,6,9,8,Low
3133,54,7,2,78,39,5,7,5,Medium
3134,40,5,0,53,40,8,6,6,Low
3135,28,9,3,52,39,6,7,6,High
3136,34,6,4,83,30,8,1,7,Medium
3137,41,7,4,89,32,5,2,7,Medium
3138,37,8,2,92,33,6,1,6,High
3139,40,9,2,72,32,6,4,6,Medium
3140,32,5,3,99,48,7,4,8,Low
3141,26,9,2,65,32,6,3,9,Medium
3142,52,9,1,58,39,9,3,9,High
3143,37,6,0,62,33,6,3,8,Low
3144,59,8,4,50,41,9,1,8,High
3145,37,7,1,82,39,5,2,8,Low
3146,52,9,0,74,33,9,2,5,High
3147,50,9,4,86,43,5,5,8,High
3148,27,7,2,63,49,8,5,6,Low
3149,49,6,4,54,35,8,9,7,Medium
3150,31,6,1,88,41,6,1,8,Low
3151,33,9,3,95,49,5,7,9,High
3152,52,8,4,71,36,8,6,8,High
3153,29,7,3,52,37,6,8,9,High
3154,31,8,3,92,47,7,6,6,High
3155,34,9,3,99,32,9,9,7,High
3156,29,5,1,54,30,6,4,5,Low
3157,33,7,4,87,44,9,1,8,High
3158,54,8,2,96,33,6,5,8,High
3159,21,6,4,66,33,8,5,6,Medium
3160,44,7,0,81,32,6,6,9,Medium
3161,26,6,0,86,40,7,6,7,Low
3162,41,8,4,55,43,7,4,7,Medium
3163,58,8,2,96,49,7,7,5,High
3164,48,5,4,59,45,5,7,5,Low
3165,53,7,2,69,35,8,3,8,High
3166,52,5,4,94,41,5,7,7,Medium
3167,36,6,1,60,34,8,9,9,Low
3168,20,7,1,52,39,5,7,9,Low
3169,37,8,4,69,49,9,4,8,High
3170,25,5,3,56,42,6,1,8,Low
3171,44,8,4,85,33,6,5,9,High
3172,33,8,3,54,49,8,6,6,Medium
3173,51,8,3,70,34,9,2,7,High
3174,55,5,0,55,44,7,2,5,Low
3175,33,5,0,88,37,7,6,5,Low
3176,56,9,0,94,30,8,8,9,High
3177,25,8,3,63,39,7,6,8,Low
3178,23,7,0,71,33,5,3,6,Low
3179,34,8,3,72,37,8,9,8,High
3180,33,9,2,68,30,7,8,5,Medium
3181,27,5,1,82,46,7,6,7,Low
3182,55,7,0,72,38,7,2,7,Low
3183,54,5,4,85,35,8,5,8,High
3184,41,6,0,98,32,9,6,7,High
3185,31,9,4,63,35,8,4,5,Medium
3186,28,8,1,68,48,8,8,9,High
3187,30,7,1,53,35,8,3,7,Low
3188,23,8,2,77,44,5,7,9,Medium
3189,50,8,3,65,36,8,3,9,High
3190,46,8,0,91,49,6,7,9,High
3191,20,8,0,92,40,9,4,8,High
3192,25,7,1,94,48,6,6,7,Medium
3193,48,7,4,55,39,9,4,5,High
3194,56,6,4,58,31,7,7,8,Medium
3195,43,8,2,73,43,9,5,6,High
3196,51,9,0,91,43,5,8,6,Medium
3197,40,5,0,53,40,8,8,7,Low
3198,47,9,3,64,35,7,3,9,High
3199,32,6,4,91,49,5,2,5,Low
3200,59,6,3,69,31,7,4,7,Medium
3201,34,8,2,75,33,9,4,6,High
3202,25,6,0,74,34,6,4,5,Low
3203,27,7,3,84,49,6,1,8,Medium
3204,30,5,1,50,44,7,6,7,Low
3205,42,6,0,71,43,8,2,8,Low
3206,59,7,4,70,38,8,7,9,High
3207,54,5,2,56,36,7,5,5,Low
3208,43,9,4,90,36,5,2,8,High
3209,23,5,3,63,37,5,6,8,Low
3210,44,5,4,85,46,7,4,5,Medium
3211,42,7,2,50,30,5,8,6,Low
3212,40,9,3,91,40,9,6,9,High
3213,40,9,2,99,47,5,5,6,High
3214,39,9,0,86,43,9,1,9,High
3215,28,8,2,74,37,9,3,8,Medium
3216,53,9,3,99,49,6,5,8,High
3217,28,6,4,64,34,5,6,6,Low
3218,23,9,1,97,33,8,6,5,High
3219,53,7,1,72,49,8,6,8,High
3220,31,7,3,72,32,7,9,9,High
3221,26,6,3,63,49,7,2,5,Low
3222,47,9,3,57,38,5,4,5,Medium
3223,40,5,4,68,37,5,2,6,Low
3224,48,5,2,79,34,5,9,9,Medium
3225,49,7,4,77,31,8,9,6,High
3226,29,5,2,51,37,6,4,8,Low
3227,32,8,2,81,33,9,4,9,High
3228,37,6,3,86,44,9,6,7,High
3229,36,8,1,76,32,8,5,8,Medium
3230,40,9,4,78,36,5,7,7,High
3231,50,5,0,74,41,7,8,8,Low
3232,55,8,3,98,33,7,1,5,High
3233,20,8,3,86,49,8,1,7,Medium
3234,32,9,2,67,45,7,2,9,High
3235,33,5,0,69,40,8,2,8,Low
3236,34,7,0,58,41,6,1,5,Low
3237,41,5,3,69,38,9,5,9,Medium
3238,57,9,2,95,49,8,1,7,High
3239,42,7,2,86,42,7,4,8,Medium
3240,36,5,2,78,49,5,5,9,Low
3241,32,7,3,97,39,7,3,8,High
3242,34,5,2,53,32,5,7,5,Low
3243,34,5,0,94,31,6,7,6,Medium
3244,37,8,3,74,42,7,5,5,Medium
3245,29,6,0,87,42,5,4,7,Low
3246,52,5,2,56,33,8,4,7,Low
3247,20,7,1,65,49,7,3,9,Low
3248,38,5,1,79,47,9,6,8,Low
3249,48,7,4,66,41,7,3,5,Medium
3250,22,5,0,57,47,6,8,6,Low
3251,59,5,0,84,49,8,3,5,Low
3252,27,6,0,59,36,9,3,9,Low
3253,23,6,1,97,35,7,3,9,Low
3254,44,7,2,83,47,8,8,8,High
3255,32,5,4,66,37,6,8,8,Low
3256,21,7,2,90,40,5,2,5,Low
3257,26,9,2,57,39,9,6,9,High
3258,23,9,4,97,49,9,7,7,High
3259,43,9,2,96,32,5,3,5,Medium
3260,55,9,4,87,31,7,7,5,High
3261,23,8,3,74,35,9,8,7,High
3262,54,9,4,85,42,9,2,9,High
3263,46,8,0,52,49,7,5,8,Medium
3264,44,8,0,89,31,6,1,8,Low
3265,45,9,1,50,38,5,5,8,Medium
3266,28,7,1,96,43,5,8,7,Medium
3267,31,7,1,90,47,6,6,5,Low
3268,36,5,0,95,39,9,5,9,Medium
3269,37,5,4,72,43,9,3,6,Medium
3270,50,6,2,57,48,8,1,8,Low
3271,31,9,2,71,39,9,3,9,High
3272,35,9,2,73,33,5,3,8,Medium
3273,48,9,0,70,42,8,6,5,Medium
3274,43,5,1,79,49,9,5,7,Medium
3275,39,9,4,81,38,8,2,5,High
3276,36,7,3,61,41,7,5,5,Low
3277,35,8,4,65,36,6,5,9,High
3278,21,9,2,70,34,5,1,7,Low
3279,54,5,0,63,43,9,6,6,Medium
3280,40,9,4,83,38,9,5,6,High
3281,46,7,4,85,34,9,5,5,High
3282,36,6,2,84,42,9,5,9,Medium
3283,29,9,3,78,41,8,4,8,High
3284,21,6,4,74,39,9,5,5,Medium
3285,20,7,2,66,39,9,1,5,Low
3286,36,5,0,67,34,8,4,8,Low
3287,35,9,0,69,31,6,6,8,Medium
3288,39,9,4,61,42,5,6,5,Medium
3289,54,6,3,50,38,9,4,5,Medium
3290,23,8,0,87,31,8,7,9,High
3291,23,5,2,53,48,5,4,6,Low
3292,53,8,2,65,31,5,8,7,High
3293,36,7,2,68,47,6,4,5,Low
3294,49,8,3,69,39,5,9,5,High
3295,40,9,0,64,36,6,1,7,Low
3296,31,9,1,60,41,6,5,5,Low
3297,56,8,1,85,46,5,7,6,High
3298,30,6,4,59,30,7,8,6,Medium
3299,30,6,0,78,30,8,9,9,Medium
3300,55,7,2,73,47,8,8,6,Medium
3301,41,5,3,89,35,8,2,5,Medium
3302,21,8,4,69,45,9,3,9,Medium
3303,49,6,1,52,40,7,3,7,Low
3304,52,9,4,94,39,6,8,6,High
3305,58,6,1,57,30,9,9,8,High
3306,20,7,0,99,31,7,3,5,Medium
3307,55,5,4,55,31,9,3,9,Medium
3308,56,5,1,79,36,9,6,7,Medium
3309,59,5,0,94,42,7,1,8,Medium
3310,40,7,2,62,39,5,3,8,Low
3311,50,8,0,87,43,5,1,6,Low
3312,32,7,0,72,44,5,2,8,Low
3313,32,7,0,94,47,6,2,8,Low
3314,56,6,4,95,33,7,6,8,High
3315,22,7,1,53,33,5,4,5,Low
3316,31,8,3,58,48,7,7,6,High
3317,52,6,0,67,37,7,2,6,Low
3318,33,7,4,57,36,7,8,7,High
3319,24,7,1,70,45,7,7,8,Low
3320,50,6,3,60,33,8,3,7,Low
3321,25,5,3,50,31,9,5,6,Low
3322,46,9,4,78,39,8,2,6,High
3323,31,5,1,57,34,7,8,8,Low
3324,54,9,0,55,49,9,1,7,High
3325,42,9,1,65,44,5,4,8,Medium
3326,55,7,2,88,44,6,4,6,High
3327,44,9,2,76,33,5,3,5,Medium
3328,54,5,4,94,44,8,9,8,High
3329,22,9,3,84,41,6,9,8,High
3330,23,5,4,63,48,9,7,7,Medium
3331,26,9,1,59,44,9,3,6,Medium
3332,36,9,2,68,31,9,7,6,High
3333,34,9,3,84,34,9,9,7,High
3334,45,7,2,64,31,9,3,6,Medium
3335,47,6,3,71,36,9,4,7,High
3336,47,9,2,87,30,6,5,8,High
3337,47,9,3,92,43,7,8,8,High
3338,48,9,4,84,45,9,2,8,High
3339,33,7,3,71,49,5,4,7,Low
3340,44,6,4,74,36,7,5,7,Medium
3341,55,5,3,80,43,5,3,7,Medium
3342,26,7,3,79,33,9,4,6,High
3343,57,5,3,60,44,8,7,8,Medium
3344,35,9,3,85,38,6,1,9,High
3345,54,5,4,56,38,9,6,8,Medium
3346,34,8,4,76,45,5,5,8,High
3347,32,5,0,60,45,5,7,6,Low
3348,54,5,2,74,37,8,3,5,Low
3349,31,9,1,53,43,9,7,7,High
3350,25,6,1,93,45,7,2,5,Low
3351,37,7,2,74,32,8,8,8,High
3352,28,7,3,71,33,9,6,9,High
3353,37,6,0,55,35,9,1,7,Low
3354,25,9,1,96,49,5,8,8,Medium
3355,23,5,3,56,35,6,2,7,Low
3356,49,6,2,89,40,9,1,7,High
3357,28,9,4,81,39,7,5,5,High
3358,46,5,3,53,39,6,8,9,Low
3359,43,9,4,93,30,6,2,6,High
3360,27,8,0,89,33,6,2,6,Low
3361,38,9,2,76,48,7,8,5,High
3362,54,7,0,66,46,5,6,8,Low
3363,25,6,0,83,47,8,8,7,Low
3364,48,6,2,93,30,8,2,5,High
3365,32,6,0,70,34,6,5,8,Low
3366,34,7,4,75,44,7,1,5,Medium
3367,45,7,2,74,42,5,1,9,Low
3368,36,5,0,54,37,9,4,9,Low
3369,28,7,1,70,48,5,6,8,Low
3370,24,8,0,74,30,6,6,9,Medium
3371,50,7,1,67,44,8,8,6,Medium
3372,54,5,1,54,39,8,8,6,Low
3373,52,6,3,52,30,9,8,6,Medium
3374,44,5,0,87,36,8,4,8,Medium
3375,53,8,3,59,40,8,5,6,High
3376,22,9,0,60,42,5,6,5,Low
3377,47,7,1,55,38,5,1,8,Low
3378,29,6,2,52,49,5,3,8,Low
3379,56,6,2,73,31,9,7,7,High
3380,38,5,4,82,45,7,9,8,High
3381,22,6,3,85,44,5,3,5,Low
3382,54,6,3,54,37,8,3,5,Low
3383,50,9,3,75,38,8,2,9,High
3384,22,7,2,65,31,7,5,5,Low
3385,29,8,4,54,45,5,4,5,Low
3386,53,9,2,62,30,9,8,8,High
3387,39,8,0,95,35,5,7,9,Medium
3388,53,5,3,59,30,9,7,9,Medium
3389,21,6,0,56,49,9,4,9,Low
3390,57,8,0,61,32,7,7,5,Medium
3391,31,8,2,94,38,5,1,9,Low
3392,40,6,1,68,36,8,5,8,Low
3393,47,8,4,83,40,6,4,8,High
3394,44,8,3,56,47,8,8,9,High
3395,41,9,3,65,32,6,7,6,High
3396,23,6,3,65,46,7,9,9,Low
3397,41,6,1,50,37,9,9,9,Low
3398,20,8,4,63,48,7,6,6,Medium
3399,45,9,4,82,45,6,1,8,High
3400,21,6,4,59,33,7,6,9,Low
3401,22,8,2,54,32,8,4,6,Low
3402,54,8,1,54,30,7,8,6,Medium
3403,42,6,0,69,30,7,7,6,Low
3404,51,8,2,89,35,6,6,9,High
3405,40,5,4,65,31,5,9,8,Medium
3406,33,9,3,96,44,8,9,9,High
3407,59,9,4,88,35,8,7,5,High
3408,37,5,3,92,46,9,1,7,High
3409,41,5,1,57,40,8,7,7,Low
3410,44,5,0,68,39,9,5,5,Low
3411,39,8,1,76,48,6,6,8,Medium
3412,37,7,1,91,43,8,4,8,High
3413,41,8,2,63,49,7,5,5,Low
3414,37,5,1,63,33,5,4,9,Low
3415,21,8,3,64,44,8,2,5,Medium
3416,32,9,2,71,39,9,5,5,High
3417,31,5,3,87,32,7,5,6,Medium
3418,26,7,1,52,38,6,4,5,Low
3419,39,9,0,94,47,9,2,6,High
3420,27,6,0,58,46,7,5,8,Low
3421,35,9,3,68,46,5,1,8,Medium
3422,37,7,3,97,41,5,7,9,High
3423,46,9,1,92,45,7,2,6,High
3424,25,6,0,94,43,7,4,6,Low
3425,49,7,4,90,43,6,7,7,High
3426,22,5,2,86,43,6,5,6,Low
3427,50,6,0,86,38,9,7,5,High
3428,25,5,3,54,40,6,6,9,Low
3429,33,9,3,50,36,5,7,5,High
3430,56,9,1,75,43,5,3,9,Medium
3431,51,6,2,94,36,6,4,5,Medium
3432,48,6,0,88,42,6,8,5,Low
3433,41,5,0,66,46,5,1,8,Low
3434,34,6,3,69,47,5,5,6,Low
3435,28,6,4,88,46,5,4,6,Medium
3436,48,5,4,62,40,7,6,5,Low
3437,20,8,4,53,31,6,7,5,Low
3438,23,6,0,63,41,5,5,9,Low
3439,52,8,2,97,45,8,7,8,High
3440,36,8,4,95,33,9,7,6,High
3441,30,9,0,99,37,9,5,8,High
3442,22,7,4,97,31,5,5,9,High
3443,39,6,4,52,34,9,4,8,Medium
3444,27,6,0,72,36,8,1,5,Low
3445,51,8,2,74,30,6,7,5,Medium
3446,56,9,0,64,30,7,7,8,High
3447,57,8,4,87,31,7,6,7,High
3448,58,9,4,55,39,7,1,6,High
3449,49,9,4,98,34,9,3,8,High
3450,35,6,4,94,43,9,3,9,High
3451,45,6,2,86,45,7,1,8,Low
3452,52,6,2,65,48,7,9,7,Medium
3453,48,6,3,83,39,6,4,6,Medium
3454,30,5,1,78,32,6,8,6,Low
3455,38,9,3,67,38,8,2,9,High
3456,32,9,0,87,32,9,9,5,High
3457,31,9,0,70,33,9,3,5,Medium
3458,39,6,0,62,34,7,4,5,Low
3459,52,8,2,53,47,6,4,6,Medium
3460,46,8,0,81,43,6,7,7,Medium
3461,20,8,1,57,33,8,4,9,Low
3462,55,7,0,76,48,9,1,9,High
3463,52,8,3,87,30,5,6,5,High
3464,37,9,0,93,43,9,4,8,High
3465,50,5,4,61,41,9,6,6,High
3466,57,9,4,60,32,6,8,5,High
3467,32,5,4,88,35,7,3,7,Medium
3468,37,5,3,72,36,6,9,5,Low
3469,40,7,3,79,44,7,5,8,High
3470,30,7,2,65,45,6,3,7,Low
3471,53,9,0,57,30,9,4,7,High
3472,32,9,0,61,32,9,3,8,High
3473,34,5,2,60,36,8,6,5,Low
3474,33,9,0,66,38,6,5,6,Low
3475,38,8,1,62,37,8,9,8,High
3476,42,9,3,57,35,8,4,5,High
3477,48,9,2,83,34,6,3,6,High
3478,46,9,4,95,32,9,9,5,High
3479,35,9,4,88,44,7,2,5,High
3480,32,7,1,52,36,9,1,6,Low
3481,36,7,3,53,39,5,2,6,Low
3482,20,6,3,70,34,9,4,7,Medium
3483,44,8,0,62,41,9,5,6,High
3484,50,5,1,73,40,5,5,8,Low
3485,44,6,4,78,48,6,8,9,Medium
3486,43,7,3,79,47,7,5,6,High
3487,26,6,4,88,46,6,5,9,Medium
3488,44,7,1,82,33,7,1,8,Medium
3489,47,9,3,62,49,7,1,8,High
3490,41,9,4,75,30,5,1,9,Medium
3491,33,8,0,55,31,6,3,5,Low
3492,23,8,0,67,30,7,9,8,Low
3493,37,6,2,94,34,9,5,7,High
3494,56,9,0,77,31,5,2,8,High
3495,54,9,0,88,37,7,8,6,High
3496,37,9,0,91,40,7,7,6,High
3497,27,6,1,73,35,6,2,8,Low
3498,20,8,0,52,43,6,9,9,Low
3499,54,7,3,72,43,6,2,7,Medium
3500,35,7,0,66,43,6,3,6,Low
3501,36,7,3,64,36,7,1,8,Medium
3502,24,8,4,79,34,8,8,7,High
3503,28,6,0,97,39,7,3,5,Low
3504,55,7,2,85,30,7,1,8,High
3505,37,9,3,61,35,5,7,9,High
3506,56,8,3,89,45,7,4,5,High
3507,58,8,2,84,33,6,6,8,High
3508,50,8,2,83,40,7,4,6,High
3509,20,5,0,64,49,7,2,6,Low
3510,47,9,4,56,37,9,1,8,High
3511,47,9,4,82,35,9,2,8,High
3512,46,9,1,92,39,9,9,5,High
3513,57,8,2,83,32,8,1,7,High
3514,24,6,2,72,36,6,1,8,Low
3515,24,5,1,54,45,5,3,6,Low
3516,30,6,1,62,38,7,1,8,Low
3517,45,5,0,89,32,7,5,8,Low
3518,44,8,4,62,31,6,5,5,Low
3519,20,8,2,88,36,9,4,8,High
3520,53,6,2,84,34,7,5,6,Medium
3521,38,8,1,58,38,6,4,6,Low
3522,50,6,3,75,47,6,5,8,High
3523,50,6,4,60,39,9,1,9,High
3524,37,7,4,59,42,8,7,9,High
3525,40,9,1,52,39,9,8,9,High
3526,27,8,1,57,43,6,8,6,Low
3527,35,6,0,94,45,6,3,6,Low
3528,23,8,3,58,32,9,9,8,High
3529,29,6,4,61,33,5,3,7,Low
3530,59,9,4,50,36,7,2,9,High
3531,29,7,1,55,46,8,8,5,Low
3532,45,5,2,64,35,9,6,5,Low
3533,26,8,3,78,36,7,5,6,High
