employee_id,speech_sentiment_score,speech_energy_level,speech_clarity_score,tone_consistency_score,speaking_speed,pause_frequency,pitch_variation,volume_stability_score,performance_rating
2704,-0.29,7,6,9,101,3,5,9,Medium
2705,0.32,5,7,3,99,9,5,3,Medium
2706,-0.08,3,5,5,101,4,4,2,Medium
2707,-0.26,3,6,1,146,8,2,4,Low
2708,-0.73,9,9,8,101,9,5,3,High
2709,0.47,6,8,3,118,2,7,1,High
2710,0.44,5,7,7,122,8,8,1,Medium
2711,0.4,7,9,9,127,9,8,1,Medium
2712,-0.73,9,9,7,113,5,4,4,Medium
2713,-0.56,3,8,7,109,5,8,1,Low
2714,0.73,6,5,4,81,9,4,9,High
2715,0.67,3,5,8,130,6,5,9,Low
2716,0.66,5,8,5,106,0,9,9,Medium
2717,-0.65,4,5,5,83,3,4,5,Medium
2718,-0.19,9,5,1,113,7,9,1,Medium
2719,-0.67,6,8,8,110,8,7,6,High
2720,-0.14,4,8,5,103,4,4,7,High
2721,-0.78,7,5,5,102,7,2,8,Medium
2722,-0.37,3,8,8,109,6,2,2,Low
2723,0.65,9,5,7,130,3,3,3,Low
2724,-0.41,9,7,4,154,0,1,6,Medium
2725,0.59,3,7,1,94,4,4,6,Low
2726,0.06,3,8,8,113,5,1,7,High
2727,-0.53,3,6,7,81,3,2,5,Medium
2728,0.4,3,5,4,110,7,7,4,High
2729,-0.54,8,7,4,106,9,9,4,Medium
2730,0.4,5,6,2,132,6,1,9,High
2731,0.13,6,5,6,159,8,4,8,Medium
2732,0.79,8,6,7,142,2,9,1,Low
2733,0.51,5,8,3,80,1,2,8,Low
2734,-0.29,4,9,6,106,8,1,7,Medium
2735,0.55,5,5,1,85,8,5,2,High
2736,-0.58,5,8,1,133,8,6,8,Low
2737,0.72,9,8,8,132,9,8,6,Medium
2738,0.45,7,5,9,92,1,5,1,Low
2739,0.68,9,5,1,121,5,4,4,Medium
2740,-0.11,4,6,5,80,2,1,9,Low
2741,0.46,9,5,9,133,5,2,5,High
2742,0.6,7,6,2,109,4,5,2,Medium
2743,-0.44,6,5,3,132,9,9,8,Medium
2744,-0.35,8,8,8,95,8,8,2,High
2745,0.04,5,8,5,95,3,9,9,Low
2746,0.67,8,5,7,152,8,3,6,High
2747,0.59,3,9,1,143,1,7,7,Low
2748,0.37,9,6,5,115,9,3,7,Low
2749,0.98,7,6,9,144,8,2,3,Medium
2750,-0.67,8,7,4,130,1,4,9,Medium
2751,0.91,3,6,5,134,3,6,5,Medium
2752,0.1,8,8,7,127,0,6,1,Low
2753,0.3,5,8,3,104,4,1,1,Low
2754,0.81,3,7,6,126,2,1,5,Medium
2755,-0.65,7,5,1,106,6,5,1,High
2756,-0.96,6,5,5,143,2,8,5,High
2757,0.53,3,8,3,115,7,9,4,Medium
2758,-0.77,7,7,5,125,6,8,9,High
2759,0.96,4,8,2,149,0,9,7,Low
2760,0.87,9,8,8,89,6,1,8,High
2761,0.4,4,9,6,115,7,2,6,High
2762,0.71,9,7,6,116,5,3,4,Medium
2763,-0.11,8,9,8,95,6,6,5,High
2764,-0.02,4,5,9,98,4,7,7,High
2765,-0.24,4,7,6,113,8,3,5,High
2766,-0.31,3,6,5,122,4,8,1,High
2767,-0.06,4,5,6,85,6,5,8,Medium
2768,-0.65,3,7,2,102,2,4,2,Low
2769,0.71,6,8,7,111,0,8,1,Medium
2770,-0.89,6,5,4,109,2,4,7,Medium
2771,-0.91,3,8,6,97,8,4,9,Low
2772,0.68,3,7,7,103,5,1,6,High
2773,-0.82,5,5,1,83,1,1,1,High
2774,0.52,7,9,3,148,5,7,1,Low
2775,0.32,9,8,6,95,9,4,4,Low
2776,-0.98,6,9,6,107,6,6,6,Low
2777,0.15,6,8,5,130,4,9,9,Low
2778,0.41,3,7,4,120,7,3,8,Medium
2779,-0.39,4,7,5,129,8,3,3,High
2780,0.71,8,6,9,87,7,4,1,Medium
2781,-0.86,7,6,4,156,4,5,9,Medium
2782,-0.95,8,6,4,144,4,4,8,High
2783,-0.26,8,5,8,151,1,5,9,Low
2784,0.87,8,7,1,110,9,4,3,Low
2785,0.53,8,6,3,155,3,1,1,Low
2786,-0.85,7,8,6,136,0,3,2,High
2787,-0.0,9,6,5,104,3,1,7,High
2788,-0.07,6,7,5,152,4,4,7,Medium
2789,0.35,7,7,6,89,9,7,8,High
2790,-0.54,3,7,5,136,3,9,1,Medium
2791,-0.81,9,8,7,116,5,6,3,High
2792,-0.87,7,8,6,130,2,5,2,High
2793,-0.64,7,8,6,134,5,1,9,Medium
2794,-0.39,6,7,4,117,0,1,9,Medium
2795,-0.14,4,9,1,86,9,3,1,Low
2796,0.03,5,7,8,96,9,6,6,High
2797,0.27,6,9,2,115,0,1,1,Low
2798,0.46,5,7,7,105,1,7,6,Low
2799,0.75,8,8,7,129,0,2,8,High
2800,0.65,9,7,5,91,2,2,2,High
2801,0.12,4,6,2,133,0,3,2,High
2802,0.38,7,6,7,150,7,8,6,High
2803,-0.34,5,5,4,138,7,6,1,High
2804,0.17,4,7,5,147,2,6,9,Low
2805,-0.49,5,9,9,100,4,3,6,Medium
2806,0.48,4,6,3,123,1,4,3,Low
2807,-0.7,5,7,7,142,8,5,6,Medium
2808,0.46,9,5,5,155,8,5,9,Low
2809,-0.24,4,6,9,147,7,4,4,High
2810,0.97,5,5,9,113,0,2,3,Low
2811,-0.39,8,6,4,94,5,7,2,Low
2812,-0.04,8,8,1,108,9,2,8,Low
2813,-0.88,7,9,5,96,8,2,4,Medium
2814,0.89,9,5,9,136,5,4,2,High
2815,-0.57,4,9,4,129,4,9,5,Low
2816,-0.89,7,9,1,124,5,3,1,Low
2817,-0.8,5,7,5,99,8,1,5,Medium
2818,0.62,7,6,3,80,8,2,1,Medium
2819,0.96,7,6,9,84,3,6,3,Low
2820,-0.07,6,7,9,138,7,3,8,Medium
2821,-0.04,9,7,7,99,5,2,2,Low
2822,0.94,5,7,7,135,1,4,9,Low
2823,0.28,7,7,6,115,7,5,9,Low
2824,-0.52,6,9,4,99,0,9,5,Low
2825,-0.69,5,8,3,120,4,4,1,High
2826,0.25,4,5,6,139,6,9,4,Medium
2827,0.48,6,6,1,88,2,1,4,Low
2828,-0.22,4,6,7,88,9,7,6,Medium
2829,0.16,7,8,2,82,6,3,6,High
2830,-0.31,6,8,9,94,1,5,6,High
2831,-0.17,3,7,5,159,7,7,6,High
2832,0.2,3,8,6,106,3,5,8,Medium
2833,0.59,4,5,2,120,9,6,9,High
2834,-0.86,9,5,1,144,7,1,3,Medium
2835,0.25,8,6,6,103,9,1,4,Medium
2836,0.78,5,8,7,126,8,6,6,Medium
2837,-0.6,8,6,7,137,1,6,3,Medium
2838,0.61,3,7,5,148,9,8,4,Low
2839,0.97,3,9,8,126,6,1,1,High
2840,0.4,8,8,4,134,1,6,8,Low
2841,0.01,9,5,2,80,1,5,6,High
2842,0.63,4,9,1,156,1,6,6,Low
2843,-0.81,9,7,5,150,8,4,6,Medium
2844,0.77,7,8,9,98,1,2,3,Medium
2845,0.65,6,5,7,139,6,9,4,Low
2846,0.79,5,8,2,88,8,3,7,Medium
2847,0.16,9,6,3,109,0,5,4,Low
2848,0.0,7,9,9,148,1,5,8,High
2849,0.63,7,5,6,117,1,1,8,Low
2850,-0.2,3,7,7,111,1,7,1,Medium
2851,0.18,6,9,9,114,2,4,3,Low
2852,0.06,3,8,4,112,3,4,8,High
2853,-0.12,8,6,5,129,3,2,1,High
2854,-0.36,6,9,3,120,8,1,8,Medium
2855,0.52,9,8,7,128,8,1,1,Medium
2856,0.68,3,7,5,80,5,6,6,Medium
2857,0.26,8,8,3,120,6,4,9,High
2858,-0.78,7,9,7,145,6,5,8,Low
2859,-0.68,9,6,1,113,1,5,9,High
2860,-0.95,7,9,4,143,5,7,1,Low
2861,0.33,7,5,7,115,2,3,7,Low
2862,0.36,7,5,9,120,3,4,7,High
2863,0.11,7,8,2,136,5,6,7,Low
2864,0.3,6,9,1,122,2,8,9,Medium
2865,0.54,9,5,6,96,4,6,4,Medium
2866,0.65,7,5,9,126,3,5,9,Medium
2867,0.98,9,7,4,123,0,7,7,Medium
2868,-0.43,7,7,3,149,9,3,3,Low
2869,0.49,9,6,1,129,6,2,6,Low
2870,0.82,8,8,1,82,7,9,7,Low
2871,-0.56,3,8,6,141,5,1,2,High
2872,0.34,8,9,5,125,0,7,9,High
2873,0.71,6,7,4,132,0,9,1,High
2874,0.24,3,6,7,83,9,7,5,Low
2875,0.84,8,8,3,135,3,8,7,Low
2876,0.94,6,6,3,153,1,5,9,Low
2877,-0.84,6,9,1,87,2,6,3,Medium
2878,-0.32,8,9,7,95,4,2,7,Medium
2879,0.17,9,6,3,117,0,3,2,Low
2880,0.38,8,6,4,129,8,5,7,Low
2881,0.47,5,5,1,113,6,5,7,High
2882,0.6,6,9,9,123,6,5,1,Medium
2883,0.12,8,6,4,109,9,6,6,High
2884,0.49,7,8,9,102,9,8,5,High
2885,0.12,9,9,3,80,2,1,9,Medium
2886,-0.79,3,7,3,88,6,9,7,Medium
2887,0.77,7,6,5,87,0,9,6,Low
2888,0.28,6,5,6,139,3,5,5,High
2889,-0.21,5,7,6,132,0,2,6,Low
2890,0.42,7,9,2,154,0,7,2,Medium
2891,0.79,9,5,4,140,8,6,7,Low
2892,0.9,7,7,2,155,1,1,2,High
2893,0.67,3,5,1,108,9,5,7,Low
2894,0.95,5,5,5,130,2,3,6,Low
2895,-0.66,9,9,1,82,6,5,5,Medium
2896,-0.64,4,6,7,158,0,1,3,Medium
2897,0.72,3,8,2,102,7,2,6,Low
2898,-0.8,3,7,9,127,0,5,2,High
2899,-0.42,3,7,4,131,1,5,6,Medium
2900,-0.61,9,7,8,116,2,8,9,High
2901,-0.56,3,8,6,116,6,7,6,Medium
2902,0.54,7,5,4,144,6,4,4,High
2903,0.32,5,7,2,153,7,4,3,Low
2904,0.11,5,9,7,149,1,3,5,Medium
2905,0.52,3,5,6,88,2,8,1,Low
2906,0.39,6,7,9,103,9,2,7,High
2907,-0.61,3,9,8,121,5,1,1,Low
2908,-0.41,5,9,8,124,0,5,5,Low
2909,0.66,5,5,3,99,9,5,5,Medium
2910,-0.81,4,9,3,96,1,4,9,High
2911,0.06,3,7,5,97,4,5,9,High
2912,0.58,5,6,2,87,8,1,1,Medium
2913,0.73,3,7,7,81,2,1,1,Medium
2914,-0.57,8,8,3,155,0,1,6,High
2915,-0.23,4,9,3,111,8,4,3,Low
2916,0.68,5,7,1,105,4,2,3,Medium
2917,0.81,5,8,4,149,5,6,4,High
2918,-0.87,6,6,3,127,5,8,4,Low
2919,0.59,4,9,4,134,5,3,2,Medium
2920,0.54,4,7,4,112,6,8,9,Medium
2921,0.72,5,6,7,151,7,4,6,Low
2922,-0.44,7,7,9,141,7,7,5,High
2923,-0.71,4,9,3,117,9,9,8,Medium
2924,0.48,3,9,6,94,1,4,1,Medium
2925,-0.5,5,5,9,125,7,2,2,Medium
2926,0.69,6,8,9,147,8,7,1,Low
2927,-0.32,8,5,3,93,2,2,9,Medium
2928,-1.0,9,5,3,123,9,8,8,High
2929,0.42,4,9,4,148,9,5,8,High
2930,0.64,7,7,1,148,0,6,4,Medium
2931,0.54,5,6,3,86,3,8,6,Low
2932,0.71,5,9,1,140,8,5,5,High
2933,0.19,8,5,3,108,6,3,9,Low
2934,0.9,3,5,6,144,7,9,6,Low
2935,0.7,4,7,3,156,2,3,8,High
2936,0.43,7,8,4,123,6,8,3,Medium
2937,-0.73,7,7,5,133,3,2,1,Medium
2938,-0.05,6,6,6,94,5,4,8,Low
2939,0.07,5,7,6,157,6,1,6,High
2940,0.7,9,7,1,113,9,7,6,Medium
2941,0.83,4,9,7,108,7,8,7,Medium
2942,-0.55,8,7,1,153,2,9,2,Medium
2943,-0.84,9,6,7,83,5,2,6,High
2944,-0.41,5,8,1,103,3,8,2,High
2945,-0.33,9,7,1,84,8,3,5,Low
2946,0.51,4,7,9,133,1,8,1,Medium
2947,0.08,6,6,9,145,0,6,4,Low
2948,0.55,3,9,8,87,0,8,1,High
2949,-0.1,3,9,3,126,1,7,8,Low
2950,0.22,4,8,7,154,6,1,4,Medium
2951,0.87,9,5,7,93,9,8,9,Low
2952,-0.25,3,5,6,136,9,8,4,High
2953,-0.39,5,6,9,125,1,7,5,Medium
2954,0.59,7,9,4,136,5,1,7,Medium
2955,0.87,5,8,7,140,4,6,6,High
2956,0.88,5,8,9,87,2,3,9,Medium
2957,0.53,9,6,9,129,4,6,8,Low
2958,0.63,7,9,8,88,1,4,3,High
2959,0.92,5,6,2,101,5,6,4,High
2960,-0.37,8,9,3,105,7,5,5,Low
2961,0.67,5,9,7,119,2,8,4,Medium
2962,1.0,7,8,1,150,7,7,2,Medium
2963,0.4,6,5,3,104,2,8,6,High
2964,-0.7,7,6,5,98,6,6,8,Low
2965,-0.9,9,5,3,145,7,4,1,Medium
2966,-0.43,6,8,8,133,3,1,6,Medium
2967,0.53,7,5,6,149,7,6,8,High
2968,0.08,8,9,9,127,3,8,3,Medium
2969,0.6,4,6,2,84,4,3,2,Medium
2970,-0.88,5,9,4,91,8,3,2,Low
2971,0.4,3,8,9,114,6,3,7,Medium
2972,-0.96,7,9,4,109,5,9,7,Medium
2973,-0.51,6,7,6,111,0,2,8,Low
2974,-0.83,7,9,2,139,1,7,4,High
2975,0.71,4,9,2,89,9,9,8,High
2976,-0.71,7,6,1,96,5,9,9,Medium
2977,-0.01,8,6,7,145,4,6,9,Medium
2978,0.62,6,6,3,81,3,9,4,Low
2979,-0.55,8,5,7,118,4,4,4,Low
2980,0.1,5,7,2,158,8,3,3,High
2981,-0.18,6,7,5,156,3,4,7,Medium
2982,0.5,9,8,4,153,9,7,5,Medium
2983,-0.85,3,5,1,112,0,9,7,High
2984,0.78,6,8,2,87,2,5,6,High
2985,0.82,6,5,9,152,5,5,2,Medium
2986,-0.97,6,9,1,87,6,1,7,High
2987,0.97,4,8,5,98,8,8,5,High
2988,-0.34,8,8,4,80,3,6,8,Medium
2989,0.39,5,8,8,104,8,4,6,Low
2990,0.14,4,9,7,124,6,8,4,Low
2991,0.96,3,8,9,121,4,1,3,High
2992,0.36,8,6,7,139,5,6,4,High
2993,-0.22,8,5,1,98,9,9,3,High
2994,-0.98,6,6,1,104,6,9,4,Medium
2995,-0.26,9,5,6,89,7,5,6,Medium
2996,0.81,7,7,2,159,9,1,6,High
2997,1.0,6,6,1,99,8,7,7,Low
2998,-0.7,6,5,8,104,6,3,4,Low
2999,-0.81,8,8,2,141,6,5,5,Medium
3000,0.17,3,7,5,148,0,1,7,Medium
3001,-0.83,8,8,5,95,7,5,4,Medium
3002,-0.11,7,8,6,133,3,4,9,Low
3003,0.01,4,8,1,148,5,4,3,Medium
3004,0.63,5,8,1,97,6,2,6,Medium
3005,0.72,4,7,8,113,7,4,6,Low
3006,0.2,7,8,7,136,1,3,9,Medium
3007,-0.27,3,8,8,103,1,9,8,Low
3008,-0.48,7,5,8,115,7,9,6,Medium
3009,0.21,5,8,8,134,2,9,3,Low
3010,-0.14,6,6,5,155,8,5,3,High
3011,0.24,3,8,1,100,6,1,2,Low
3012,0.08,9,7,1,112,3,5,7,High
3013,-0.32,8,7,8,133,3,8,7,Low
3014,0.77,9,7,1,109,0,7,7,Low
3015,0.73,6,5,5,103,6,2,7,Medium
3016,0.44,4,8,6,107,8,9,3,Low
3017,-0.07,5,7,4,128,5,8,4,High
3018,0.62,7,8,3,142,7,1,5,High
3019,-0.77,5,7,6,142,4,4,7,Low
3020,-0.97,3,9,3,122,6,7,7,Medium
3021,-0.5,5,6,5,123,5,3,8,Low
3022,0.11,5,5,4,118,6,2,3,Medium
3023,-0.44,7,6,2,102,5,6,5,High
3024,0.38,5,8,5,111,2,2,8,Medium
3025,0.58,9,7,3,108,6,4,2,Low
3026,-0.81,3,5,3,107,1,6,2,Low
3027,-0.24,5,5,1,127,7,8,9,Medium
3028,-0.72,5,6,7,121,1,6,3,Low
3029,-0.19,4,7,6,94,3,7,5,Medium
3030,-0.54,7,7,1,119,2,9,6,Low
3031,0.61,9,7,7,84,4,2,5,Medium
3032,0.69,4,7,1,159,6,3,8,Medium
3033,0.28,7,5,6,82,7,4,2,Medium
3034,-0.71,8,9,9,125,1,6,6,Medium
3035,-0.98,6,5,5,135,7,5,7,High
3036,-0.48,7,8,6,106,2,5,9,Medium
3037,0.33,9,9,1,120,0,4,3,High
3038,-0.02,8,8,3,134,4,4,1,Medium
3039,-0.82,5,5,1,128,0,8,6,Low
3040,0.33,7,9,8,88,3,9,4,Low
3041,-0.9,3,7,7,130,5,4,4,Low
3042,-0.11,7,9,4,123,8,3,8,Medium
3043,-0.28,8,7,6,122,7,2,2,High
3044,0.15,9,6,8,128,6,7,2,High
3045,0.47,7,5,6,142,0,3,4,Medium
3046,0.0,3,8,2,87,8,1,7,High
3047,0.15,8,5,4,149,4,9,9,High
3048,-0.17,7,7,1,151,5,1,9,Medium
3049,-0.83,6,9,9,116,3,4,8,Medium
3050,-0.3,8,8,4,106,9,3,1,Medium
3051,-0.17,8,9,7,111,2,2,1,High
3052,-0.21,6,6,3,105,3,7,7,High
3053,0.52,9,5,4,82,7,5,3,Medium
3054,-0.77,6,7,1,118,8,6,2,Low
3055,-0.16,7,7,7,141,0,6,3,Low
3056,0.57,8,9,2,87,9,3,9,Medium
3057,0.99,3,8,7,136,2,3,4,Medium
3058,0.5,5,7,7,149,0,2,8,Medium
3059,-0.85,8,8,8,135,2,6,9,Medium
3060,-0.15,6,6,3,115,3,8,6,Medium
3061,-0.98,3,8,2,133,8,4,1,High
3062,0.71,8,5,7,93,0,9,5,High
3063,-0.11,3,8,6,132,3,5,6,Medium
3064,0.65,6,8,7,114,0,9,3,High
3065,0.33,7,8,3,109,5,8,1,Medium
3066,0.74,3,6,5,129,3,3,6,High
3067,0.04,9,9,3,130,5,6,1,Low
3068,-0.15,3,8,4,140,3,7,8,High
3069,0.43,3,7,1,151,0,9,8,High
3070,-0.8,4,8,1,133,3,2,4,Medium
3071,0.76,7,5,5,155,1,5,8,High
3072,0.27,3,5,9,142,1,7,6,High
3073,0.43,7,8,6,116,9,1,4,Medium
3074,0.5,4,8,5,80,7,7,3,High
3075,0.78,8,8,9,129,1,7,1,High
3076,-0.49,8,7,7,152,4,8,1,High
3077,-0.84,8,9,2,135,9,5,5,Medium
3078,0.59,9,6,2,139,7,1,5,Medium
3079,0.37,4,9,4,119,6,8,1,High
3080,0.91,7,8,6,116,7,4,9,Medium
3081,-0.38,9,8,2,99,7,2,5,High
3082,-0.18,9,5,4,125,8,6,9,High
3083,-0.8,7,7,3,95,7,7,3,Low
3084,0.39,8,6,1,102,3,7,8,Low
3085,-0.5,9,5,8,159,0,9,6,High
3086,-0.91,9,7,1,124,2,5,3,Low
3087,-0.48,7,9,9,110,8,5,5,High
3088,-0.91,4,6,9,123,7,2,7,Medium
3089,-0.99,7,6,9,138,4,1,4,Low
3090,-0.64,9,7,1,152,1,2,1,High
3091,0.3,3,8,2,136,4,9,2,High
3092,0.02,8,6,6,148,8,6,3,Low
3093,-0.13,4,6,3,106,7,3,5,Medium
3094,-0.02,9,8,6,156,2,5,5,Low
3095,-0.63,5,6,3,120,1,5,5,High
3096,0.92,8,5,1,114,6,1,8,High
3097,-0.93,6,9,6,139,9,1,7,High
3098,0.93,7,6,6,139,6,3,5,Medium
3099,-0.18,5,5,5,81,3,1,1,Low
3100,0.44,5,9,2,157,6,9,2,Medium
3101,0.19,5,6,5,104,0,6,9,Medium
3102,0.8,5,9,8,114,4,5,8,Medium
3103,0.23,6,6,5,123,6,6,8,Medium
3104,0.51,5,8,4,158,4,7,5,High
3105,0.15,5,8,4,80,8,7,8,Medium
3106,-0.97,8,7,3,91,6,7,1,High
3107,0.89,3,5,6,82,2,8,3,Low
3108,0.55,3,9,4,109,1,8,1,High
3109,0.07,5,7,2,96,1,6,7,High
3110,0.06,8,7,6,157,4,1,5,Low
3111,-0.98,3,6,7,156,6,3,4,Medium
3112,-0.89,7,8,8,81,2,5,7,Medium
3113,-0.7,3,7,5,134,3,5,7,Low
3114,0.8,4,8,2,88,1,5,2,Low
3115,-0.07,5,9,9,116,8,6,6,High
3116,-0.33,4,7,6,103,4,3,1,Medium
3117,-0.17,6,9,1,88,2,7,5,High
3118,0.05,4,6,9,80,0,6,8,High
3119,-0.34,3,8,9,80,4,8,1,Low
3120,-0.64,3,8,9,135,6,8,9,Low
3121,0.34,5,9,5,106,0,9,2,High
3122,0.67,5,9,5,121,7,9,1,High
3123,0.01,3,9,9,146,5,6,7,Medium
3124,-0.49,5,7,9,129,6,6,9,Low
3125,-0.89,3,6,1,107,9,8,4,Low
3126,0.8,8,9,7,94,7,1,7,Medium
3127,0.63,9,5,6,103,3,9,5,Low
3128,0.75,8,7,6,153,4,1,4,Low
3129,0.19,7,9,1,136,8,4,3,High
3130,-0.15,7,6,1,133,6,1,1,Medium
3131,0.96,5,6,9,80,7,6,6,High
3132,-0.81,4,8,9,106,4,5,5,Low
3133,0.33,3,7,3,141,2,6,6,Medium
3134,-0.1,9,5,7,122,4,7,3,Low
3135,0.28,4,7,7,99,7,3,6,High
3136,-0.34,3,9,5,88,1,9,9,Medium
3137,0.24,4,5,4,129,3,5,6,Medium
3138,-0.92,5,7,6,141,0,3,1,High
3139,0.86,5,6,4,102,7,3,6,Medium
3140,-0.6,5,9,8,89,7,1,2,Low
3141,-0.66,7,8,8,143,6,6,8,Medium
3142,0.37,6,9,8,101,0,8,5,High
3143,0.75,5,6,6,117,5,6,8,Low
3144,-0.81,8,6,7,127,2,5,3,High
3145,-0.2,4,8,5,103,3,7,5,Low
3146,0.93,5,7,8,81,2,9,3,High
3147,-0.18,6,5,7,152,6,7,6,High
3148,-0.15,4,5,1,129,8,4,9,Low
3149,-0.89,5,7,6,153,3,9,5,Medium
3150,0.4,7,8,8,116,1,4,2,Low
3151,0.84,3,5,3,93,6,7,6,High
3152,-0.08,7,7,9,138,6,8,9,High
3153,-0.63,9,8,4,118,3,7,6,High
3154,0.5,4,9,7,154,4,8,7,High
3155,-0.41,4,9,4,97,5,9,6,High
3156,-0.34,4,8,6,159,9,7,1,Low
3157,0.13,7,6,2,94,6,1,2,High
3158,-0.46,3,8,2,134,6,3,7,High
3159,-0.57,4,8,7,108,6,8,4,Medium
3160,-0.64,9,9,1,130,2,4,7,Medium
3161,0.85,9,8,1,159,1,4,2,Low
3162,-0.93,8,7,9,150,8,2,7,Medium
3163,-0.53,8,7,9,87,5,4,3,High
3164,0.38,4,5,1,138,2,8,5,Low
3165,0.62,8,8,8,125,0,5,3,High
3166,-0.63,5,6,2,159,6,6,8,Medium
3167,-0.63,9,9,2,86,3,4,8,Low
3168,-0.88,6,9,2,138,9,9,7,Low
3169,-0.08,6,5,3,87,4,7,7,High
3170,-0.11,7,5,8,107,5,7,5,Low
3171,0.39,5,7,9,124,4,7,8,High
3172,-0.41,8,7,2,130,4,4,6,Medium
3173,0.78,4,6,8,85,3,9,6,High
3174,-0.66,8,5,2,109,6,6,1,Low
3175,-0.94,4,8,8,127,7,3,8,Low
3176,0.58,5,8,2,150,2,9,8,High
3177,-0.68,9,8,3,152,5,2,2,Low
3178,0.66,4,6,2,154,5,1,6,Low
3179,0.84,5,6,9,81,7,4,2,High
3180,-0.74,7,5,5,158,2,6,8,Medium
3181,-0.58,8,8,3,114,0,9,6,Low
3182,0.51,7,9,9,96,0,7,4,Low
3183,-0.35,6,9,7,100,3,3,3,High
3184,0.43,8,8,2,142,0,8,7,High
3185,-0.29,7,8,6,111,5,7,6,Medium
3186,0.93,4,5,7,137,9,8,4,High
3187,-0.81,7,9,1,115,9,3,1,Low
3188,-0.17,6,8,1,83,7,2,6,Medium
3189,-0.7,4,7,2,151,0,5,3,High
3190,-0.61,5,5,3,113,5,1,7,High
3191,0.68,7,7,8,105,9,7,6,High
3192,0.09,7,8,7,143,9,4,8,Medium
3193,-0.37,6,8,2,153,3,9,1,High
3194,-0.75,9,9,8,152,8,3,8,Medium
3195,-0.02,6,8,2,123,6,8,9,High
3196,0.23,6,9,7,102,2,1,8,Medium
3197,0.82,9,9,7,99,5,1,7,Low
3198,0.39,6,7,2,106,1,1,9,High
3199,0.6,4,9,6,134,5,7,1,Low
3200,0.38,8,8,7,129,8,8,9,Medium
3201,-0.51,6,5,4,139,6,3,1,High
3202,0.28,7,6,5,93,3,8,1,Low
3203,-0.5,5,9,8,88,5,9,1,Medium
3204,0.18,7,8,5,93,6,2,3,Low
3205,-0.02,5,9,4,99,2,1,3,Low
3206,0.47,9,9,7,125,6,6,3,High
3207,-0.94,5,8,1,147,1,8,6,Low
3208,-0.4,5,8,3,102,2,1,6,High
3209,-0.91,3,5,3,131,1,6,8,Low
3210,0.04,5,7,7,99,4,3,1,Medium
3211,0.66,7,5,4,135,5,3,2,Low
3212,-0.32,5,6,3,148,0,1,3,High
3213,0.8,9,6,6,117,5,3,8,High
3214,-0.68,6,9,1,135,9,7,1,High
3215,-0.62,8,8,6,106,1,7,4,Medium
3216,-0.49,4,5,5,138,9,3,4,High
3217,-0.87,7,5,4,116,3,9,2,Low
3218,0.61,9,9,5,88,0,1,9,High
3219,0.38,3,9,1,88,1,8,6,High
3220,-0.82,7,7,4,118,7,8,6,High
3221,0.88,6,7,2,95,8,5,7,Low
3222,-0.48,4,8,7,86,2,5,9,Medium
3223,-0.18,6,7,8,123,8,7,2,Low
3224,-0.51,4,6,6,82,2,6,1,Medium
3225,-0.56,5,5,3,151,2,2,3,High
3226,-0.57,6,9,2,119,0,2,6,Low
3227,0.17,3,8,4,90,6,9,6,High
3228,-0.78,3,9,1,112,3,8,2,High
3229,-0.91,4,5,6,106,9,4,9,Medium
3230,-0.7,4,8,9,86,5,2,6,High
3231,-0.58,9,8,7,154,0,4,6,Low
3232,-0.8,9,6,2,129,4,4,3,High
3233,-0.49,3,9,8,81,0,1,8,Medium
3234,0.67,9,7,3,129,6,6,2,High
3235,-0.26,7,6,6,132,9,6,2,Low
3236,0.98,9,5,5,116,6,4,8,Low
3237,0.12,7,7,4,125,7,4,2,Medium
3238,0.85,3,5,1,87,3,7,6,High
3239,-0.61,9,7,2,157,9,5,9,Medium
3240,-0.11,5,8,1,145,9,3,1,Low
3241,0.35,6,7,8,88,4,7,6,High
3242,0.93,4,6,9,152,9,3,8,Low
3243,0.14,6,9,8,132,6,6,6,Medium
3244,0.67,3,9,5,133,5,5,3,Medium
3245,-0.88,8,6,7,143,6,1,5,Low
3246,-0.47,8,7,7,118,0,2,2,Low
3247,0.21,9,8,6,144,1,1,7,Low
3248,0.56,6,9,3,153,3,5,1,Low
3249,-0.03,7,7,1,80,0,2,6,Medium
3250,-0.57,5,8,9,97,8,2,5,Low
3251,0.41,6,5,6,100,7,3,1,Low
3252,0.13,4,9,1,152,0,8,5,Low
3253,-0.35,5,7,9,143,9,2,8,Low
3254,-0.92,7,6,1,90,4,6,1,High
3255,0.76,7,7,5,127,8,7,5,Low
3256,-0.2,7,7,1,123,7,6,2,Low
3257,-0.25,9,6,8,111,6,4,4,High
3258,-0.49,7,6,3,131,3,5,4,High
3259,-0.7,4,5,7,95,4,2,7,Medium
3260,0.12,8,8,6,92,2,2,9,High
3261,-0.65,6,9,2,128,5,9,4,High
3262,0.6,9,8,8,93,0,3,7,High
3263,0.79,5,8,7,81,5,9,7,Medium
3264,0.24,6,5,1,120,3,2,8,Low
3265,-0.9,4,5,1,116,0,1,9,Medium
3266,-0.56,9,9,3,129,1,5,4,Medium
3267,-0.9,9,8,8,81,2,4,8,Low
3268,0.06,9,5,4,90,2,8,4,Medium
3269,0.11,4,5,8,98,1,3,1,Medium
3270,-0.79,3,8,5,135,7,4,2,Low
3271,-0.99,5,9,2,148,1,8,9,High
