employee_id,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,performance_rating
2740,19,8,9,7.5,8,7,4,9,Low
2741,11,9,9,5.5,7,9,1,9,High
2742,11,5,6,12.0,5,9,5,9,Medium
2743,14,7,8,10.9,5,8,8,6,Medium
2744,7,9,6,10.3,8,7,3,9,High
2745,18,5,6,15.9,5,7,5,6,Low
2746,13,5,9,10.6,6,7,5,5,High
2747,18,8,8,6.8,7,5,9,6,Low
2748,13,6,7,15.7,6,6,6,9,Low
2749,14,5,7,5.5,8,5,1,7,Medium
2750,19,9,7,12.0,8,8,5,5,Medium
2751,18,5,7,12.5,9,9,1,6,Medium
2752,16,5,8,17.4,6,7,3,5,Low
2753,17,6,6,7.2,8,9,4,7,Low
2754,6,8,8,15.4,7,6,6,5,Medium
2755,5,8,6,7.9,6,8,2,5,High
2756,15,6,6,18.7,6,9,3,8,High
2757,15,5,7,13.7,7,8,6,9,Medium
2758,13,6,8,12.5,6,8,5,6,High
2759,8,9,7,10.9,8,6,9,5,Low
2760,8,6,6,7.0,9,6,9,5,High
2761,7,5,7,9.4,6,6,3,5,High
2762,15,6,7,10.1,8,7,8,6,Medium
2763,7,7,9,16.5,8,7,1,5,High
2764,6,8,8,14.5,9,9,2,7,High
2765,18,6,6,11.4,5,6,1,5,High
2766,11,7,7,17.0,8,7,5,8,High
2767,19,8,8,18.2,8,9,3,9,Medium
2768,9,6,9,8.7,6,5,5,6,Low
2769,5,5,7,7.5,6,7,1,9,Medium
2770,6,6,6,15.1,6,9,6,9,Medium
2771,11,6,8,16.1,9,5,2,8,Low
2772,15,7,7,17.6,5,9,3,6,High
2773,5,7,6,9.3,9,7,4,7,High
2774,15,6,7,12.4,8,9,1,5,Low
2775,15,6,6,11.8,7,5,1,5,Low
2776,7,7,7,12.9,6,6,4,6,Low
2777,16,7,7,9.1,8,6,3,5,Low
2778,11,8,6,8.7,8,6,9,8,Medium
2779,17,5,8,12.8,9,6,2,7,High
2780,8,5,9,16.1,7,5,7,7,Medium
2781,12,8,9,19.9,7,6,8,5,Medium
2782,12,6,8,14.7,9,9,8,6,High
2783,6,7,7,7.6,8,8,4,8,Low
2784,11,8,9,10.8,5,5,7,7,Low
2785,10,5,8,6.7,6,7,7,5,Low
2786,19,5,9,17.2,7,9,5,6,High
2787,11,7,8,7.4,8,7,9,6,High
2788,15,5,7,10.5,5,8,1,9,Medium
2789,9,7,9,10.4,9,8,7,6,High
2790,9,9,8,7.9,8,8,6,5,Medium
2791,13,7,9,10.8,7,8,6,5,High
2792,12,5,7,8.1,5,7,3,8,High
2793,8,8,9,19.6,8,8,4,5,Medium
2794,11,9,7,12.3,7,6,8,9,Medium
2795,12,5,7,18.9,5,6,3,6,Low
2796,8,6,8,11.2,6,7,2,7,High
2797,11,5,9,19.8,9,6,4,8,Low
2798,16,7,7,16.6,9,6,7,6,Low
2799,8,6,8,11.3,6,6,7,6,High
2800,6,5,8,13.9,8,8,4,7,High
2801,10,5,7,7.6,7,8,6,5,High
2802,17,9,8,17.7,9,9,7,7,High
2803,19,9,6,11.0,6,6,5,7,High
2804,10,6,8,15.1,7,6,8,9,Low
2805,11,5,6,13.9,7,9,3,7,Medium
2806,13,6,8,12.8,7,8,7,7,Low
2807,12,6,9,7.4,9,8,3,6,Medium
2808,7,8,8,7.6,5,8,2,6,Low
2809,18,5,6,6.4,6,9,6,8,High
2810,9,6,6,11.0,8,8,5,5,Low
2811,17,5,6,6.6,9,8,6,8,Low
2812,7,6,8,16.1,7,8,9,9,Low
2813,9,7,7,15.0,9,6,5,7,Medium
2814,17,7,8,6.0,5,6,8,7,High
2815,7,8,6,10.5,7,6,8,5,Low
2816,17,7,6,13.4,5,8,3,9,Low
2817,5,5,6,13.8,8,6,6,5,Medium
2818,8,6,6,16.2,8,8,3,9,Medium
2819,17,6,9,8.9,9,5,5,6,Low
2820,18,8,8,12.0,7,7,6,9,Medium
2821,7,8,9,19.9,5,8,6,5,Low
2822,8,6,9,8.2,7,8,5,7,Low
2823,17,7,7,12.0,6,7,6,5,Low
2824,7,6,7,19.7,8,9,8,5,Low
2825,14,7,8,15.6,8,7,9,9,High
2826,12,8,6,14.2,9,8,1,5,Medium
2827,14,6,9,6.4,7,9,4,9,Low
2828,11,7,7,12.7,9,6,8,7,Medium
2829,7,6,8,8.9,6,5,9,8,High
2830,16,6,9,19.0,7,5,2,6,High
2831,6,6,9,8.5,8,7,2,6,High
2832,6,8,9,8.1,8,5,2,7,Medium
2833,13,9,8,11.2,6,7,9,7,High
2834,10,8,6,9.1,8,5,9,5,Medium
2835,13,5,8,11.9,7,7,5,6,Medium
2836,9,7,8,6.2,6,8,5,8,Medium
2837,18,7,7,9.0,5,6,3,7,Medium
2838,18,6,7,14.0,8,8,9,7,Low
2839,14,9,9,15.1,7,5,3,5,High
2840,8,7,7,16.8,6,9,3,5,Low
2841,14,6,7,9.3,9,7,5,5,High
2842,9,8,9,8.9,5,8,5,5,Low
2843,18,7,6,7.1,6,6,1,7,Medium
2844,11,9,7,7.7,5,6,8,8,Medium
2845,11,5,9,16.2,9,5,3,8,Low
2846,15,5,7,17.9,7,9,2,6,Medium
2847,7,8,8,15.4,5,8,5,5,Low
2848,7,9,9,17.1,8,5,9,6,High
2849,12,7,9,13.7,6,6,1,7,Low
2850,11,9,6,18.5,7,9,7,8,Medium
2851,8,8,7,10.5,7,6,9,9,Low
2852,17,6,7,10.7,5,9,2,9,High
2853,11,9,9,14.0,7,6,4,6,High
2854,17,5,8,13.2,7,5,3,8,Medium
2855,5,8,6,14.5,6,9,1,7,Medium
2856,17,9,8,18.5,5,7,6,7,Medium
2857,7,8,9,13.1,9,5,8,7,High
2858,9,5,6,19.4,8,7,7,7,Low
2859,8,8,8,11.4,6,8,2,7,High
2860,6,5,9,8.5,5,9,2,5,Low
2861,12,7,8,8.3,6,6,4,9,Low
2862,14,9,7,14.3,8,8,3,6,High
2863,15,8,8,13.2,8,5,4,9,Low
2864,8,6,6,9.7,9,6,8,7,Medium
2865,19,9,9,13.8,9,5,9,6,Medium
2866,5,7,6,10.0,7,7,7,9,Medium
2867,19,9,6,15.4,8,8,2,5,Medium
2868,12,9,8,19.9,6,6,8,6,Low
2869,19,9,6,10.5,8,5,6,5,Low
2870,14,7,9,16.1,8,8,9,8,Low
2871,7,8,6,15.7,6,7,7,8,High
2872,9,9,6,8.2,6,8,3,7,High
2873,11,7,6,8.5,8,9,3,8,High
2874,5,7,8,19.3,6,6,7,5,Low
2875,13,6,8,6.0,6,8,7,7,Low
2876,15,9,7,6.9,6,9,5,8,Low
2877,18,8,7,5.5,7,6,5,7,Medium
2878,9,6,8,12.9,7,5,7,6,Medium
2879,12,5,7,7.0,9,7,7,9,Low
2880,15,5,6,9.4,5,8,3,9,Low
2881,12,8,6,15.9,9,7,1,6,High
2882,10,8,7,7.6,9,9,1,9,Medium
2883,6,5,6,17.4,9,8,8,5,High
2884,19,9,8,14.7,8,5,1,5,High
2885,5,8,8,16.1,9,9,1,9,Medium
2886,7,8,9,11.8,6,7,4,5,Medium
2887,13,5,7,11.2,6,9,3,5,Low
2888,8,8,7,6.7,7,9,7,7,High
2889,5,6,9,11.1,5,8,1,5,Low
2890,5,8,7,8.3,5,5,7,9,Medium
2891,7,7,9,17.7,5,5,2,7,Low
2892,14,7,7,13.6,6,9,1,9,High
2893,11,9,7,10.4,9,6,1,5,Low
2894,13,8,6,8.1,8,9,1,8,Low
2895,15,5,9,11.7,6,5,4,9,Medium
2896,5,8,7,7.1,6,8,3,8,Medium
2897,14,5,6,10.4,7,9,2,6,Low
2898,12,7,6,16.9,8,8,4,8,High
2899,9,7,9,8.2,9,6,6,6,Medium
2900,8,6,7,12.2,8,7,6,9,High
2901,7,8,8,12.0,8,6,3,9,Medium
2902,10,7,6,11.8,9,8,2,6,High
2903,7,5,9,13.5,8,6,3,8,Low
2904,8,6,9,16.1,7,6,5,5,Medium
2905,14,7,8,5.0,5,5,9,8,Low
2906,19,6,8,11.3,7,7,9,9,High
2907,12,6,6,11.8,5,7,2,8,Low
2908,16,9,6,15.0,7,5,7,6,Low
2909,11,5,8,13.8,6,6,6,6,Medium
2910,10,7,7,16.0,8,8,3,9,High
2911,15,5,7,11.3,9,9,4,9,High
2912,12,5,9,11.1,7,6,7,8,Medium
2913,16,6,8,14.8,5,5,2,7,Medium
2914,15,6,8,14.5,6,5,5,8,High
2915,14,5,6,13.4,5,6,4,8,Low
2916,9,5,9,10.8,8,6,9,6,Medium
2917,10,9,8,18.2,8,8,2,9,High
2918,5,5,8,17.4,7,7,6,8,Low
2919,16,9,9,7.3,7,6,7,7,Medium
2920,13,7,8,6.5,6,5,7,9,Medium
2921,12,9,8,15.2,6,5,2,9,Low
2922,7,5,9,18.0,7,7,4,6,High
2923,17,9,7,12.3,6,7,4,6,Medium
2924,15,5,8,7.6,7,5,3,7,Medium
2925,6,9,9,7.9,9,5,2,6,Medium
2926,12,8,7,13.1,6,6,6,8,Low
2927,10,5,6,8.1,9,8,2,8,Medium
2928,13,6,9,16.4,8,6,3,7,High
2929,17,7,8,6.5,9,9,3,8,High
2930,14,8,8,6.2,5,9,9,7,Medium
2931,8,6,9,15.7,8,8,1,7,Low
2932,9,9,8,5.1,5,8,8,6,High
2933,6,5,8,17.8,8,8,6,8,Low
2934,19,5,8,14.1,7,7,4,7,Low
2935,15,5,7,16.4,6,9,7,7,High
2936,6,6,7,16.2,9,7,5,9,Medium
2937,14,8,9,19.5,8,8,8,9,Medium
2938,13,9,7,12.0,6,8,4,5,Low
2939,9,8,9,15.9,7,8,1,9,High
2940,10,6,8,14.7,7,6,3,9,Medium
2941,17,9,9,16.2,8,6,3,8,Medium
2942,13,5,9,9.1,6,6,2,8,Medium
2943,19,7,6,8.2,8,6,1,5,High
2944,8,6,8,10.8,8,7,3,6,High
2945,14,9,8,19.6,8,5,6,6,Low
2946,17,9,6,5.0,9,7,7,8,Medium
2947,19,8,8,13.4,5,5,2,5,Low
2948,11,5,6,15.0,9,5,8,6,High
2949,13,7,6,6.9,7,9,9,5,Low
2950,17,6,8,13.2,7,6,3,8,Medium
2951,11,6,8,5.7,7,9,3,6,Low
2952,14,6,8,14.2,8,6,9,7,High
2953,11,5,6,17.2,6,8,5,9,Medium
2954,9,6,8,10.4,5,5,9,9,Medium
2955,19,7,9,18.9,7,7,6,8,High
2956,10,9,7,18.3,5,6,9,6,Medium
2957,7,7,9,6.7,7,8,9,7,Low
2958,6,8,7,5.7,8,5,2,5,High
2959,16,7,8,12.6,9,8,8,7,High
2960,5,7,8,9.0,6,9,7,6,Low
2961,11,6,9,13.1,7,5,7,7,Medium
2962,12,9,6,17.5,5,7,3,8,Medium
2963,17,7,8,9.9,8,6,2,6,High
2964,12,6,6,9.5,9,7,3,6,Low
2965,7,7,6,12.4,6,6,6,8,Medium
2966,10,5,9,18.3,8,7,2,5,Medium
2967,15,9,7,8.0,5,6,6,6,High
2968,19,5,8,6.5,5,6,4,7,Medium
2969,18,6,7,17.5,6,6,1,5,Medium
2970,17,9,9,12.7,7,8,3,8,Low
2971,9,7,7,14.1,8,5,2,9,Medium
2972,18,9,6,19.5,9,8,3,9,Medium
2973,6,5,8,18.8,6,8,1,6,Low
2974,16,5,8,10.3,5,7,7,9,High
2975,10,9,7,12.3,8,9,8,6,High
2976,9,6,6,18.1,7,6,7,8,Medium
2977,9,8,9,15.7,6,9,9,8,Medium
2978,9,9,9,8.1,9,6,6,5,Low
2979,9,8,7,11.0,9,7,2,6,Low
2980,9,5,6,17.5,8,9,3,9,High
2981,8,7,9,9.9,7,9,9,5,Medium
2982,11,5,6,18.1,7,7,2,6,Medium
2983,12,5,6,14.9,5,9,5,6,High
2984,5,8,6,9.4,7,9,1,7,High
2985,15,7,6,16.2,5,9,2,6,Medium
2986,12,5,8,18.4,7,9,1,5,High
2987,9,7,9,13.2,8,7,9,9,High
2988,7,7,8,13.2,7,6,9,9,Medium
2989,19,8,8,17.3,7,6,7,9,Low
2990,12,6,8,16.2,9,7,1,5,Low
2991,18,9,7,10.2,7,8,5,6,High
2992,8,5,6,12.0,5,7,4,7,High
2993,13,6,8,14.3,5,9,2,9,High
2994,15,7,7,19.0,5,7,2,7,Medium
2995,13,8,7,12.0,7,9,2,8,Medium
2996,15,9,9,17.2,8,6,6,7,High
2997,15,7,7,8.4,6,6,1,5,Low
2998,15,9,9,12.0,6,6,1,8,Low
2999,19,8,7,7.2,9,8,8,7,Medium
3000,15,5,6,7.2,5,8,1,5,Medium
3001,9,8,9,9.6,6,9,8,5,Medium
3002,10,5,9,5.8,5,6,1,6,Low
3003,9,6,8,7.9,6,6,6,9,Medium
3004,19,9,6,7.7,7,5,9,5,Medium
3005,11,9,8,14.1,8,6,5,5,Low
3006,18,9,6,17.6,8,7,1,7,Medium
3007,6,9,6,11.9,5,6,4,9,Low
3008,11,8,8,13.5,7,9,2,5,Medium
3009,19,7,7,14.5,8,7,1,6,Low
3010,10,6,7,13.8,9,9,1,5,High
3011,8,6,8,16.7,9,9,2,9,Low
3012,12,9,9,18.5,8,9,2,8,High
3013,5,9,6,16.7,7,6,9,7,Low
3014,15,9,9,15.0,9,8,3,8,Low
3015,11,7,8,13.3,7,7,7,7,Medium
3016,15,8,9,8.3,6,8,7,6,Low
3017,5,5,8,5.9,6,9,6,8,High
3018,13,5,8,7.9,9,6,8,6,High
3019,19,8,7,17.5,7,5,3,7,Low
3020,11,9,7,14.6,8,8,2,8,Medium
3021,10,5,9,12.3,8,9,4,6,Low
3022,11,8,9,14.7,8,9,1,5,Medium
3023,6,9,8,10.7,5,9,9,5,High
3024,12,7,6,10.2,9,7,1,5,Medium
3025,19,9,7,17.7,5,8,4,9,Low
3026,18,6,7,10.0,5,6,8,9,Low
3027,7,8,8,16.4,5,7,1,9,Medium
3028,11,9,6,9.4,5,9,9,7,Low
3029,17,6,7,8.2,7,7,2,7,Medium
3030,12,5,6,6.5,8,7,3,9,Low
3031,19,5,7,16.7,5,7,8,5,Medium
3032,14,9,8,11.7,8,9,5,6,Medium
3033,19,5,7,10.7,8,6,2,6,Medium
3034,6,9,7,19.9,6,8,5,9,Medium
3035,14,6,6,12.9,8,5,9,9,High
3036,12,9,6,14.4,7,5,2,9,Medium
3037,7,9,8,11.7,6,7,6,5,High
3038,8,5,6,11.4,8,6,1,5,Medium
3039,9,5,9,15.6,7,5,3,6,Low
3040,18,9,7,6.2,9,6,5,9,Low
3041,7,8,9,15.6,8,6,6,7,Low
3042,9,6,8,11.9,9,9,9,6,Medium
3043,10,7,7,12.2,8,5,2,9,High
3044,11,7,7,9.9,5,6,5,7,High
3045,7,5,7,12.6,7,7,4,9,Medium
3046,13,7,7,17.4,6,5,5,9,High
3047,16,7,7,17.2,7,8,5,5,High
3048,19,6,9,7.2,9,9,7,7,Medium
3049,11,6,7,18.1,9,8,1,6,Medium
3050,13,9,6,12.3,8,7,1,7,Medium
3051,7,9,9,10.6,5,9,8,8,High
3052,9,6,7,11.7,8,6,1,5,High
3053,7,7,6,18.5,6,8,5,9,Medium
3054,9,5,8,8.0,5,9,6,8,Low
3055,13,8,6,16.1,5,8,6,9,Low
3056,7,9,8,17.2,8,6,3,9,Medium
3057,17,5,8,13.8,5,7,3,7,Medium
3058,14,8,9,14.9,7,9,1,9,Medium
3059,18,5,9,14.3,5,9,5,9,Medium
3060,12,7,9,12.3,8,5,3,5,Medium
3061,19,6,7,12.4,8,5,4,7,High
3062,6,5,6,5.5,8,5,3,8,High
3063,8,5,9,15.1,5,9,4,9,Medium
3064,18,9,6,16.3,9,9,9,6,High
3065,10,5,8,7.0,6,9,6,9,Medium
3066,12,7,7,13.9,5,6,8,9,High
3067,14,9,9,19.8,6,6,8,7,Low
3068,8,9,8,18.5,6,6,9,7,High
3069,9,6,7,6.7,6,5,4,5,High
3070,6,6,9,12.1,9,5,3,5,Medium
3071,15,9,7,13.3,9,9,5,8,High
3072,18,7,7,10.2,9,6,3,9,High
3073,13,5,9,17.5,5,6,4,6,Medium
3074,16,8,7,5.7,8,6,9,7,High
3075,16,5,6,12.0,8,7,3,9,High
3076,13,5,6,18.4,8,7,2,7,High
3077,15,9,8,16.1,6,7,2,6,Medium
3078,14,6,7,14.9,9,8,3,6,Medium
3079,13,8,8,16.5,8,6,6,8,High
3080,8,5,8,16.2,9,7,9,6,Medium
3081,17,8,9,17.5,6,8,6,6,High
3082,10,5,8,6.4,9,5,3,7,High
3083,17,9,6,12.2,7,9,6,7,Low
3084,14,9,9,18.9,5,7,7,7,Low
3085,13,7,9,17.5,5,5,1,5,High
3086,5,8,7,9.1,6,6,5,8,Low
3087,12,8,6,17.9,9,6,1,6,High
3088,16,6,7,9.6,5,6,2,5,Medium
3089,13,8,9,8.6,8,8,8,5,Low
3090,15,7,6,9.9,8,7,2,8,High
3091,13,9,6,14.1,6,6,4,7,High
3092,9,9,9,14.5,5,5,2,8,Low
3093,18,7,6,18.5,6,7,9,6,Medium
3094,7,5,7,17.4,9,7,1,9,Low
3095,15,6,8,12.6,6,5,2,6,High
3096,11,6,9,12.4,8,8,7,5,High
3097,14,8,6,6.0,7,8,5,5,High
3098,5,5,6,19.3,5,8,3,6,Medium
3099,14,8,9,6.2,5,8,6,5,Low
3100,5,6,9,7.7,8,5,8,8,Medium
3101,8,9,6,8.3,9,8,7,5,Medium
3102,10,8,8,15.1,6,9,3,5,Medium
3103,8,5,6,12.3,7,7,8,8,Medium
3104,16,7,9,18.5,9,9,6,5,High
3105,5,6,8,5.8,5,8,4,5,Medium
3106,10,7,7,8.9,5,6,7,8,High
3107,11,9,9,11.1,5,9,2,7,Low
3108,19,8,9,11.6,5,9,5,9,High
3109,14,5,6,14.1,8,8,3,9,High
3110,9,5,6,16.9,6,5,5,8,Low
3111,9,8,9,18.1,9,9,8,8,Medium
3112,14,8,7,10.3,9,5,1,9,Medium
3113,19,7,6,17.3,5,9,5,7,Low
3114,18,5,9,6.2,8,6,2,8,Low
3115,19,7,9,5.0,7,7,2,8,High
3116,6,5,9,17.3,6,8,9,6,Medium
3117,11,8,6,15.1,5,6,1,6,High
3118,8,6,7,18.0,7,9,8,9,High
3119,17,6,6,11.3,5,6,6,5,Low
3120,18,9,6,15.2,7,6,1,8,Low
3121,6,5,7,6.6,5,8,7,9,High
3122,11,6,9,19.7,7,9,2,7,High
3123,17,6,9,7.7,8,7,2,7,Medium
3124,5,9,8,15.7,7,8,7,5,Low
3125,16,9,9,9.5,9,5,5,8,Low
3126,14,8,9,9.4,8,5,4,8,Medium
3127,13,7,8,17.9,9,6,2,7,Low
3128,11,6,9,16.9,5,6,1,6,Low
3129,6,6,7,12.2,5,5,3,6,High
3130,15,8,7,19.7,6,5,7,6,Medium
3131,8,8,9,7.7,6,7,9,6,High
3132,13,7,8,18.6,5,9,8,5,Low
3133,17,6,6,10.3,7,7,2,9,Medium
3134,10,5,6,10.3,8,5,7,9,Low
3135,9,9,6,10.7,6,6,4,7,High
3136,16,6,9,11.1,5,8,4,8,Medium
3137,10,6,7,18.8,7,8,3,7,Medium
3138,12,7,9,9.6,9,8,9,9,High
3139,10,5,8,15.3,8,8,8,8,Medium
3140,14,9,7,17.4,7,7,1,8,Low
3141,13,5,6,6.7,9,6,7,5,Medium
3142,5,5,7,17.6,6,6,7,8,High
3143,9,8,9,18.1,9,8,5,5,Low
3144,9,5,9,7.7,5,7,2,7,High
3145,12,5,6,15.8,8,8,3,5,Low
3146,9,5,8,14.7,7,7,6,6,High
3147,8,5,8,19.6,7,6,2,7,High
3148,19,8,9,5.5,8,5,8,9,Low
3149,9,7,7,19.8,7,5,7,6,Medium
3150,17,8,9,5.3,5,8,6,6,Low
3151,13,9,9,16.6,7,8,6,9,High
3152,13,8,8,12.8,7,6,8,9,High
3153,18,9,6,18.1,7,6,8,7,High
3154,14,6,7,18.5,9,6,7,9,High
3155,10,7,9,6.8,6,7,4,6,High
3156,17,5,9,6.3,7,5,6,6,Low
3157,14,6,8,12.0,9,7,5,8,High
3158,16,9,6,5.0,9,6,5,6,High
3159,13,8,8,15.2,6,7,2,5,Medium
3160,8,9,8,6.0,6,9,1,7,Medium
3161,13,9,9,18.8,5,5,7,6,Low
3162,19,9,9,19.5,7,7,8,6,Medium
3163,6,6,9,7.3,7,5,7,7,High
3164,5,5,9,7.1,8,5,5,9,Low
3165,9,8,9,16.5,8,7,2,9,High
3166,11,5,7,5.6,8,7,5,7,Medium
3167,19,7,8,17.9,6,5,8,7,Low
3168,7,9,6,17.6,8,6,1,7,Low
3169,17,7,7,11.9,9,8,3,6,High
3170,17,9,6,15.4,6,7,3,8,Low
3171,8,8,9,17.4,9,9,6,6,High
3172,12,9,8,16.1,9,9,8,7,Medium
3173,15,6,9,10.9,8,8,9,9,High
3174,17,8,8,15.8,9,9,3,9,Low
3175,10,9,9,16.4,9,6,3,9,Low
3176,9,6,7,6.7,5,8,7,9,High
3177,13,6,9,13.1,7,6,6,5,Low
3178,5,7,7,14.5,5,7,8,8,Low
3179,7,6,6,15.6,8,8,7,8,High
3180,17,5,9,14.6,7,8,6,5,Medium
3181,8,9,9,18.2,6,7,9,9,Low
3182,9,8,8,12.2,8,6,1,7,Low
3183,14,9,6,17.9,6,7,2,6,High
3184,9,7,9,17.5,7,8,2,8,High
3185,14,9,8,17.5,9,7,5,9,Medium
3186,15,5,8,10.4,5,8,7,5,High
3187,9,5,9,8.2,6,5,8,6,Low
3188,18,7,9,20.0,6,9,9,7,Medium
3189,14,6,9,7.1,7,7,8,9,High
3190,18,8,8,12.6,9,6,5,5,High
3191,12,7,6,5.5,5,7,8,5,High
3192,7,5,9,17.9,5,9,9,9,Medium
3193,8,9,8,14.9,5,7,7,7,High
3194,16,9,8,7.1,5,7,9,9,Medium
3195,8,6,7,12.5,8,6,1,8,High
3196,9,7,9,10.9,7,7,2,7,Medium
3197,19,8,9,16.1,8,6,1,9,Low
3198,10,5,8,6.3,8,8,1,9,High
3199,10,6,6,17.9,7,6,1,9,Low
3200,16,5,7,8.1,9,7,5,5,Medium
3201,13,8,7,12.0,6,9,8,9,High
3202,9,5,7,19.7,5,9,3,9,Low
3203,13,8,8,12.9,9,6,5,8,Medium
3204,10,5,9,16.9,9,7,9,8,Low
3205,13,6,9,19.0,7,5,4,7,Low
3206,9,9,7,11.1,9,6,9,5,High
3207,16,8,8,18.3,5,9,8,5,Low
3208,15,8,6,18.0,9,7,1,6,High
3209,12,7,9,8.7,6,5,1,5,Low
3210,8,8,6,17.2,9,6,2,9,Medium
3211,14,6,8,18.0,6,7,3,5,Low
3212,15,9,6,5.6,8,7,8,5,High
3213,12,6,9,16.6,9,7,7,8,High
3214,12,9,6,12.1,8,9,1,7,High
3215,11,5,6,5.8,7,7,5,8,Medium
3216,5,9,8,18.0,9,5,3,9,High
3217,15,6,6,10.2,6,8,3,6,Low
3218,6,8,6,8.1,8,9,7,6,High
3219,11,5,8,10.9,5,8,5,5,High
3220,10,7,9,13.6,6,6,4,8,High
3221,19,7,6,8.6,7,8,2,9,Low
3222,6,7,9,15.5,8,5,2,5,Medium
3223,12,8,7,13.9,7,8,5,6,Low
3224,7,8,6,5.6,6,7,6,8,Medium
3225,9,6,7,17.2,7,6,7,6,High
3226,9,9,6,15.1,8,9,6,5,Low
3227,18,5,6,7.2,5,9,7,5,High
3228,11,6,6,7.8,8,7,8,8,High
3229,15,8,9,15.3,9,5,1,7,Medium
3230,9,6,7,13.9,7,6,1,5,High
3231,9,5,7,11.3,9,5,3,7,Low
3232,9,7,7,15.9,7,6,4,6,High
3233,17,7,6,11.8,7,5,7,5,Medium
3234,6,5,6,18.5,5,8,9,6,High
3235,10,8,7,17.4,6,8,1,6,Low
3236,14,8,7,15.1,7,7,2,5,Low
3237,19,6,6,19.1,6,5,6,5,Medium
3238,19,9,9,8.6,8,5,7,9,High
3239,7,8,6,8.7,5,6,7,8,Medium
3240,12,8,7,7.0,5,5,6,8,Low
3241,16,9,9,17.5,8,8,4,7,High
3242,8,5,6,5.3,6,6,1,9,Low
3243,13,7,9,9.2,9,8,4,8,Medium
3244,10,7,8,19.6,8,8,7,9,Medium
3245,7,6,7,16.4,8,7,7,8,Low
3246,17,6,6,12.0,8,7,5,7,Low
3247,15,6,8,5.2,5,7,5,6,Low
3248,8,6,7,15.8,6,6,8,5,Low
3249,14,8,8,19.2,8,6,3,6,Medium
3250,8,5,9,8.9,8,8,6,9,Low
3251,6,8,9,10.3,7,9,8,9,Low
3252,18,8,7,6.0,7,7,1,8,Low
3253,11,9,8,11.1,6,5,9,6,Low
3254,18,7,7,13.2,9,5,6,5,High
3255,6,6,9,14.6,8,5,9,7,Low
3256,10,5,7,12.7,7,9,6,8,Low
3257,10,8,9,5.6,5,8,1,7,High
3258,19,7,6,15.0,6,7,6,9,High
3259,7,8,7,8.0,9,9,2,5,Medium
3260,6,9,7,13.2,5,8,5,9,High
3261,7,7,7,14.1,5,6,2,6,High
3262,10,6,7,12.6,8,8,9,5,High
3263,7,9,6,18.2,6,6,7,5,Medium
3264,16,7,6,8.1,8,7,6,8,Low
3265,6,7,8,5.3,9,5,6,6,Medium
3266,15,7,8,7.1,9,9,6,8,Medium
3267,10,7,6,15.8,9,7,5,9,Low
3268,12,8,7,17.5,5,6,5,6,Medium
3269,16,9,7,7.6,8,6,7,5,Medium
3270,18,9,6,6.5,8,8,5,5,Low
3271,10,9,8,13.9,7,8,7,7,High
3272,10,6,7,7.7,9,7,3,8,Medium
3273,11,7,6,19.5,8,6,8,7,Medium
3274,18,8,6,14.4,8,5,4,6,Medium
3275,6,5,8,16.2,6,6,4,6,High
3276,5,8,9,12.2,6,9,3,7,Low
3277,12,5,7,5.4,7,5,6,8,High
3278,11,5,8,20.0,7,9,6,7,Low
3279,11,9,7,10.8,5,5,9,7,Medium
3280,9,9,8,18.4,8,6,7,5,High
3281,12,7,8,11.8,9,7,9,8,High
3282,7,5,6,14.0,8,7,3,6,Medium
3283,5,8,7,17.8,8,9,2,6,High
3284,10,7,9,16.9,5,7,1,5,Medium
3285,13,9,8,10.5,6,8,8,6,Low
3286,18,6,6,18.9,7,6,1,6,Low
3287,8,6,6,7.7,8,7,9,6,Medium
3288,12,7,9,15.4,7,9,8,9,Medium
3289,6,7,8,17.9,7,7,4,8,Medium
3290,10,9,9,14.1,6,5,1,6,High
3291,9,6,6,18.2,7,9,9,6,Low
3292,5,5,9,10.1,8,8,2,8,High
3293,14,8,9,18.8,5,8,2,8,Low
3294,15,5,8,18.4,7,6,7,8,High
3295,14,7,9,13.1,5,8,6,8,Low
3296,18,9,6,10.1,6,7,3,7,Low
3297,14,7,7,17.1,6,9,4,5,High
3298,16,7,9,6.9,6,7,2,9,Medium
3299,19,6,7,10.5,8,5,2,9,Medium
3300,6,6,9,17.9,8,7,8,5,Medium
3301,5,5,9,7.3,6,6,5,6,Medium
3302,16,6,7,12.5,9,7,3,7,Medium
3303,7,6,8,16.8,8,9,1,5,Low
3304,13,6,6,12.9,6,7,7,6,High
3305,12,5,7,7.5,8,6,1,9,High
3306,14,7,6,12.2,6,8,3,9,Medium
3307,6,5,7,14.5,6,5,8,7,Medium
3308,11,6,9,9.2,7,8,9,9,Medium
3309,15,7,9,17.7,8,6,1,8,Medium
3310,8,8,8,5.3,5,5,7,7,Low
3311,16,8,8,15.9,5,7,7,9,Low
3312,7,5,7,14.2,7,9,2,7,Low
3313,13,8,7,14.7,5,9,9,8,Low
3314,10,7,6,9.9,7,5,5,5,High
3315,17,5,8,14.4,9,6,3,5,Low
3316,17,6,7,9.5,7,8,5,9,High
3317,7,9,7,17.0,5,7,9,9,Low
3318,19,7,9,11.7,5,9,8,6,High
3319,13,5,6,19.6,7,8,6,5,Low
